total,cx_pipiens,an_maculipennis,an_claviger,cs_annulata,row,site,plot,location,dip_point,easting,northing,landcover,cleared,width,waterboard,exposure,management,shaded,edgedepth,centredepth,buttercup,grass,clover,carex,juncus,marsh_marigold,meadow_sweet,nettles,thistle,water_mint,birch,alder,dog_rose,hawthorn,oak,willow,ladies_frock,wtemp,turbidity,salinity,do,ph,year,season,total_cover,cover_emergent,cover_surface,cover_vertical,mean_height,height_emergent,height_surface,height_vertical
0,0,0,0,0,1026,90,2,Moorlinch,2,338399.5,135773.5,rough pasture,0,2,0.35,1,3,0,10,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.840333333,0.65,174.1333333,7.003333333,2010,1,0.11592592527777777,0.002777777777777778,0.06728395,0.045864197499999995,36.5,0.002777777777777778,0.06728395,0.045864197499999995
0,0,0,0,0,1027,90,2,Moorlinch,3,338399.5,135773.5,rough pasture,0,2,0.35,1,3,0,20,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.840333333,0.65,174.1333333,7.003333333,2010,1,0.11592592527777777,0.002777777777777778,0.06728395,0.045864197499999995,36.5,0.002777777777777778,0.06728395,0.045864197499999995
0,0,0,0,0,1028,90,2,Moorlinch,4,338399.5,135773.5,rough pasture,0,2,0.35,1,3,0,10,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.840333333,0.65,174.1333333,7.003333333,2010,1,0.11592592527777777,0.002777777777777778,0.06728395,0.045864197499999995,36.5,0.002777777777777778,0.06728395,0.045864197499999995
0,0,0,0,0,1029,90,2,Moorlinch,5,338399.5,135773.5,rough pasture,0,2,0.35,1,3,0,20,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.840333333,0.65,174.1333333,7.003333333,2010,1,0.11592592527777777,0.002777777777777778,0.06728395,0.045864197499999995,36.5,0.002777777777777778,0.06728395,0.045864197499999995
0,0,0,0,0,1030,90,2,Moorlinch,6,338399.5,135773.5,rough pasture,0,2,0.35,1,3,0,20,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.840333333,0.65,174.1333333,7.003333333,2010,1,0.11592592527777777,0.002777777777777778,0.06728395,0.045864197499999995,36.5,0.002777777777777778,0.06728395,0.045864197499999995
0,0,0,0,0,1031,90,3,Moorlinch,1,338477,136017,rough pasture,0,2.5,0.3,1,3,0,10,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37666667,0.673,0.516666667,174.5666667,6.89,2010,1,0.14056790066666666,0.022111110944444443,0.017037036666666668,0.10141975305555556,36.208333333333336,0.022111110944444443,0.017037036666666668,0.10141975305555556
0,0,0,0,0,1032,90,3,Moorlinch,2,338477,136017,rough pasture,0,2.5,0.3,1,3,0,20,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37666667,0.673,0.516666667,174.5666667,6.89,2010,1,0.14056790066666666,0.022111110944444443,0.017037036666666668,0.10141975305555556,36.208333333333336,0.022111110944444443,0.017037036666666668,0.10141975305555556
0,0,0,0,0,1033,90,3,Moorlinch,3,338477,136017,rough pasture,0,2.5,0.3,1,3,0,20,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37666667,0.673,0.516666667,174.5666667,6.89,2010,1,0.14056790066666666,0.022111110944444443,0.017037036666666668,0.10141975305555556,36.208333333333336,0.022111110944444443,0.017037036666666668,0.10141975305555556
0,0,0,0,0,1034,90,3,Moorlinch,4,338477,136017,rough pasture,0,2.5,0.3,1,3,0,20,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37666667,0.673,0.516666667,174.5666667,6.89,2010,1,0.14056790066666666,0.022111110944444443,0.017037036666666668,0.10141975305555556,36.208333333333336,0.022111110944444443,0.017037036666666668,0.10141975305555556
0,0,0,0,0,1035,90,3,Moorlinch,5,338477,136017,rough pasture,0,2.5,0.3,1,3,0,20,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37666667,0.673,0.516666667,174.5666667,6.89,2010,1,0.14056790066666666,0.022111110944444443,0.017037036666666668,0.10141975305555556,36.208333333333336,0.022111110944444443,0.017037036666666668,0.10141975305555556
0,0,0,0,0,1036,90,3,Moorlinch,6,338477,136017,rough pasture,0,2.5,0.3,1,3,0,10,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37666667,0.673,0.516666667,174.5666667,6.89,2010,1,0.14056790066666666,0.022111110944444443,0.017037036666666668,0.10141975305555556,36.208333333333336,0.022111110944444443,0.017037036666666668,0.10141975305555556
0,0,0,0,0,1037,90,4,Moorlinch,1,338457.5,136100.5,rough pasture,0,2,0.3,1,3,0,10,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.22,0.936333333,0.73,175.7666667,6.853333333,2010,1,0.27969135749999996,0.0875925925,0.12395061694444444,0.06814814805555555,28.333333333333336,0.0875925925,0.12395061694444444,0.06814814805555555
0,0,0,0,0,1038,90,4,Moorlinch,2,338457.5,136100.5,rough pasture,0,2,0.3,1,3,0,20,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.22,0.936333333,0.73,175.7666667,6.853333333,2010,1,0.27969135749999996,0.0875925925,0.12395061694444444,0.06814814805555555,28.333333333333336,0.0875925925,0.12395061694444444,0.06814814805555555
0,0,0,0,0,1039,90,4,Moorlinch,3,338457.5,136100.5,rough pasture,0,2,0.3,1,3,0,20,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.22,0.936333333,0.73,175.7666667,6.853333333,2010,1,0.27969135749999996,0.0875925925,0.12395061694444444,0.06814814805555555,28.333333333333336,0.0875925925,0.12395061694444444,0.06814814805555555
0,0,0,0,0,1040,90,4,Moorlinch,4,338457.5,136100.5,rough pasture,0,2,0.3,1,3,0,20,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.22,0.936333333,0.73,175.7666667,6.853333333,2010,1,0.27969135749999996,0.0875925925,0.12395061694444444,0.06814814805555555,28.333333333333336,0.0875925925,0.12395061694444444,0.06814814805555555
0,0,0,0,0,1041,90,4,Moorlinch,5,338457.5,136100.5,rough pasture,0,2,0.3,1,3,0,20,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.22,0.936333333,0.73,175.7666667,6.853333333,2010,1,0.27969135749999996,0.0875925925,0.12395061694444444,0.06814814805555555,28.333333333333336,0.0875925925,0.12395061694444444,0.06814814805555555
0,0,0,0,0,1042,90,4,Moorlinch,6,338457.5,136100.5,rough pasture,0,2,0.3,1,3,0,10,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.22,0.936333333,0.73,175.7666667,6.853333333,2010,1,0.27969135749999996,0.0875925925,0.12395061694444444,0.06814814805555555,28.333333333333336,0.0875925925,0.12395061694444444,0.06814814805555555
10,0,0,0,10,1043,91,1,King's Sedgemoor,1,341459.5,133596.5,rough pasture,0,1.5,0.45,3,3,0.6,10,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,2010,1,0.12820987611111112,0,0.10172839472222223,0.02648148138888889,38.5,0,0.10172839472222223,0.02648148138888889
2,0,0,0,2,1044,91,1,King's Sedgemoor,2,341459.5,133596.5,rough pasture,0,1.5,0.45,3,3,0.6,10,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,2010,1,0.12820987611111112,0,0.10172839472222223,0.02648148138888889,38.5,0,0.10172839472222223,0.02648148138888889
1,0,0,0,1,1045,91,1,King's Sedgemoor,3,341459.5,133596.5,rough pasture,0,1.5,0.45,3,3,0.6,5,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,2010,1,0.12820987611111112,0,0.10172839472222223,0.02648148138888889,38.5,0,0.10172839472222223,0.02648148138888889
0,0,0,0,0,1046,91,1,King's Sedgemoor,4,341459.5,133596.5,rough pasture,0,1.5,0.45,3,3,0.2,10,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,2010,1,0.12820987611111112,0,0.10172839472222223,0.02648148138888889,38.5,0,0.10172839472222223,0.02648148138888889
0,0,0,0,0,1047,91,1,King's Sedgemoor,5,341459.5,133596.5,rough pasture,0,1.5,0.45,3,3,0.5,10,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,2010,1,0.12820987611111112,0,0.10172839472222223,0.02648148138888889,38.5,0,0.10172839472222223,0.02648148138888889
0,0,0,0,0,1048,91,1,King's Sedgemoor,6,341459.5,133596.5,rough pasture,0,1.5,0.45,3,3,0.6,10,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0.508333333,0.386666667,151.7333333,5.656666667,2010,1,0.12820987611111112,0,0.10172839472222223,0.02648148138888889,38.5,0,0.10172839472222223,0.02648148138888889
0,0,0,0,0,1049,91,2,King's Sedgemoor,1,341277.5,133618.5,rough pasture,0,2.5,0.6,1,3,0.2,10,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0.664333333,0.506666667,107.5333333,5.143333333,2010,1,0.061790122777777776,0,0.039567900555555556,0.022222222222222223,56.666666666666664,0,0.039567900555555556,0.022222222222222223
0,0,0,0,0,1050,91,2,King's Sedgemoor,2,341277.5,133618.5,rough pasture,0,2.5,0.6,1,3,0.2,15,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0.664333333,0.506666667,107.5333333,5.143333333,2010,1,0.061790122777777776,0,0.039567900555555556,0.022222222222222223,56.666666666666664,0,0.039567900555555556,0.022222222222222223
0,0,0,0,0,1051,91,2,King's Sedgemoor,3,341277.5,133618.5,rough pasture,0,2.5,0.6,1,3,0.2,20,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0.664333333,0.506666667,107.5333333,5.143333333,2010,1,0.061790122777777776,0,0.039567900555555556,0.022222222222222223,56.666666666666664,0,0.039567900555555556,0.022222222222222223
0,0,0,0,0,1052,91,2,King's Sedgemoor,4,341277.5,133618.5,rough pasture,0,2.5,0.6,1,3,0.2,20,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0.664333333,0.506666667,107.5333333,5.143333333,2010,1,0.061790122777777776,0,0.039567900555555556,0.022222222222222223,56.666666666666664,0,0.039567900555555556,0.022222222222222223
0,0,0,0,0,1053,91,2,King's Sedgemoor,5,341277.5,133618.5,rough pasture,0,2.5,0.6,1,3,0.2,50,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0.664333333,0.506666667,107.5333333,5.143333333,2010,1,0.061790122777777776,0,0.039567900555555556,0.022222222222222223,56.666666666666664,0,0.039567900555555556,0.022222222222222223
0,0,0,0,0,1054,91,2,King's Sedgemoor,6,341277.5,133618.5,rough pasture,0,2.5,0.6,1,3,0.2,50,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0.664333333,0.506666667,107.5333333,5.143333333,2010,1,0.061790122777777776,0,0.039567900555555556,0.022222222222222223,56.666666666666664,0,0.039567900555555556,0.022222222222222223
0,0,0,0,0,1055,91,3,King's Sedgemoor,1,341110.5,133555,rough pasture,0,2,0.5,1,3,0,15,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.17666667,0.763666667,0.586666667,118.1666667,7.106666667,2010,1,0.20734567861111108,0,0.1614814811111111,0.045864197499999995,37.22222222222222,0,0.1614814811111111,0.045864197499999995
0,0,0,0,0,1056,91,3,King's Sedgemoor,2,341110.5,133555,rough pasture,0,2,0.5,1,3,0,5,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.17666667,0.763666667,0.586666667,118.1666667,7.106666667,2010,1,0.20734567861111108,0,0.1614814811111111,0.045864197499999995,37.22222222222222,0,0.1614814811111111,0.045864197499999995
0,0,0,0,0,1057,91,3,King's Sedgemoor,3,341110.5,133555,rough pasture,0,2,0.5,1,3,0,5,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.17666667,0.763666667,0.586666667,118.1666667,7.106666667,2010,1,0.20734567861111108,0,0.1614814811111111,0.045864197499999995,37.22222222222222,0,0.1614814811111111,0.045864197499999995
0,0,0,0,0,1058,91,3,King's Sedgemoor,4,341110.5,133555,rough pasture,0,2,0.5,1,3,0,15,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.17666667,0.763666667,0.586666667,118.1666667,7.106666667,2010,1,0.20734567861111108,0,0.1614814811111111,0.045864197499999995,37.22222222222222,0,0.1614814811111111,0.045864197499999995
0,0,0,0,0,1059,91,3,King's Sedgemoor,5,341110.5,133555,rough pasture,0,2,0.5,1,3,0,15,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.17666667,0.763666667,0.586666667,118.1666667,7.106666667,2010,1,0.20734567861111108,0,0.1614814811111111,0.045864197499999995,37.22222222222222,0,0.1614814811111111,0.045864197499999995
0,0,0,0,0,1060,91,3,King's Sedgemoor,6,341110.5,133555,rough pasture,0,2,0.5,1,3,0,10,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.17666667,0.763666667,0.586666667,118.1666667,7.106666667,2010,1,0.20734567861111108,0,0.1614814811111111,0.045864197499999995,37.22222222222222,0,0.1614814811111111,0.045864197499999995
0,0,0,0,0,1061,91,4,King's Sedgemoor,1,341225,133449.5,rough pasture,0,3.5,0.6,1,3,0.15,10,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.79333333,1.157333333,0.906666667,108.1,5.31,2010,1,0.06728395,0.005555555555555556,0.061728394444444445,0,10,0.005555555555555556,0.061728394444444445,0
0,0,0,0,0,1062,91,4,King's Sedgemoor,2,341225,133449.5,rough pasture,0,3.5,0.6,1,3,0.15,5,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.79333333,1.157333333,0.906666667,108.1,5.31,2010,1,0.06728395,0.005555555555555556,0.061728394444444445,0,10,0.005555555555555556,0.061728394444444445,0
0,0,0,0,0,1063,91,4,King's Sedgemoor,3,341225,133449.5,rough pasture,0,3.5,0.6,1,3,0.15,10,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.79333333,1.157333333,0.906666667,108.1,5.31,2010,1,0.06728395,0.005555555555555556,0.061728394444444445,0,10,0.005555555555555556,0.061728394444444445,0
0,0,0,0,0,1064,91,4,King's Sedgemoor,4,341225,133449.5,rough pasture,0,3.5,0.6,1,3,0.15,15,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.79333333,1.157333333,0.906666667,108.1,5.31,2010,1,0.06728395,0.005555555555555556,0.061728394444444445,0,10,0.005555555555555556,0.061728394444444445,0
0,0,0,0,0,1065,91,4,King's Sedgemoor,5,341225,133449.5,rough pasture,0,3.5,0.6,1,3,0.15,10,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.79333333,1.157333333,0.906666667,108.1,5.31,2010,1,0.06728395,0.005555555555555556,0.061728394444444445,0,10,0.005555555555555556,0.061728394444444445,0
0,0,0,0,0,1066,91,4,King's Sedgemoor,6,341225,133449.5,rough pasture,0,3.5,0.6,1,3,0.15,5,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.79333333,1.157333333,0.906666667,108.1,5.31,2010,1,0.06728395,0.005555555555555556,0.061728394444444445,0,10,0.005555555555555556,0.061728394444444445,0
0,0,0,0,0,1067,92,1,Catcott,1,340191,142001.5,rough pasture,0,3.5,0.2,1,3,0,20,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.44,0.353666667,0.25,173.5333333,7.5,2010,1,0.05790123361111111,0.0014197530555555555,0.039753085555555553,0.016728395,24.666666666666664,0.0014197530555555555,0.039753085555555553,0.016728395
0,0,0,0,0,1068,92,1,Catcott,2,340191,142001.5,rough pasture,0,3.5,0.2,1,3,0,20,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.44,0.353666667,0.25,173.5333333,7.5,2010,1,0.05790123361111111,0.0014197530555555555,0.039753085555555553,0.016728395,24.666666666666664,0.0014197530555555555,0.039753085555555553,0.016728395
0,0,0,0,0,1069,92,1,Catcott,3,340191,142001.5,rough pasture,0,3.5,0.2,1,3,0,30,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.44,0.353666667,0.25,173.5333333,7.5,2010,1,0.05790123361111111,0.0014197530555555555,0.039753085555555553,0.016728395,24.666666666666664,0.0014197530555555555,0.039753085555555553,0.016728395
0,0,0,0,0,1070,92,1,Catcott,4,340191,142001.5,rough pasture,0,3.5,0.2,1,3,0,30,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.44,0.353666667,0.25,173.5333333,7.5,2010,1,0.05790123361111111,0.0014197530555555555,0.039753085555555553,0.016728395,24.666666666666664,0.0014197530555555555,0.039753085555555553,0.016728395
0,0,0,0,0,1071,92,1,Catcott,5,340191,142001.5,rough pasture,0,3.5,0.2,1,3,0,20,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.44,0.353666667,0.25,173.5333333,7.5,2010,1,0.05790123361111111,0.0014197530555555555,0.039753085555555553,0.016728395,24.666666666666664,0.0014197530555555555,0.039753085555555553,0.016728395
0,0,0,0,0,1072,92,1,Catcott,6,340191,142001.5,rough pasture,0,3.5,0.2,1,3,0,20,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.44,0.353666667,0.25,173.5333333,7.5,2010,1,0.05790123361111111,0.0014197530555555555,0.039753085555555553,0.016728395,24.666666666666664,0.0014197530555555555,0.039753085555555553,0.016728395
0,0,0,0,0,1073,92,2,Catcott,1,340286.5,141980,rough pasture,0,3.5,0.35,1,3,0,30,80,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.46333333,0.308,0.233333333,173.2666667,7.483333333,2010,1,0.06512345555555556,0.0014197530555555555,0.04827160388888889,0.015432098611111111,27.666666666666664,0.0014197530555555555,0.04827160388888889,0.015432098611111111
0,0,0,0,0,1074,92,2,Catcott,2,340286.5,141980,rough pasture,0,3.5,0.35,1,3,0,20,80,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.46333333,0.308,0.233333333,173.2666667,7.483333333,2010,1,0.06512345555555556,0.0014197530555555555,0.04827160388888889,0.015432098611111111,27.666666666666664,0.0014197530555555555,0.04827160388888889,0.015432098611111111
0,0,0,0,0,1075,92,2,Catcott,3,340286.5,141980,rough pasture,0,3.5,0.35,1,3,0,20,80,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.46333333,0.308,0.233333333,173.2666667,7.483333333,2010,1,0.06512345555555556,0.0014197530555555555,0.04827160388888889,0.015432098611111111,27.666666666666664,0.0014197530555555555,0.04827160388888889,0.015432098611111111
0,0,0,0,0,1076,92,2,Catcott,4,340286.5,141980,rough pasture,0,3.5,0.35,1,3,0,20,70,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.46333333,0.308,0.233333333,173.2666667,7.483333333,2010,1,0.06512345555555556,0.0014197530555555555,0.04827160388888889,0.015432098611111111,27.666666666666664,0.0014197530555555555,0.04827160388888889,0.015432098611111111
0,0,0,0,0,1077,92,2,Catcott,5,340286.5,141980,rough pasture,0,3.5,0.35,1,3,0,30,80,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.46333333,0.308,0.233333333,173.2666667,7.483333333,2010,1,0.06512345555555556,0.0014197530555555555,0.04827160388888889,0.015432098611111111,27.666666666666664,0.0014197530555555555,0.04827160388888889,0.015432098611111111
0,0,0,0,0,1078,92,2,Catcott,6,340286.5,141980,rough pasture,0,3.5,0.35,1,3,0,20,70,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.46333333,0.308,0.233333333,173.2666667,7.483333333,2010,1,0.06512345555555556,0.0014197530555555555,0.04827160388888889,0.015432098611111111,27.666666666666664,0.0014197530555555555,0.04827160388888889,0.015432098611111111
0,0,0,0,0,1079,92,3,Catcott,1,340135.5,141851,rough pasture,0,9,0.1,1,3,0,20,200,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,0.268666667,0.2,163.4,7.146666667,2010,1,0.06549382694444444,0.004197530833333333,0.008518518333333334,0.05277777777777778,31.666666666666668,0.004197530833333333,0.008518518333333334,0.05277777777777778
1,0,1,0,0,1080,92,3,Catcott,2,340135.5,141851,rough pasture,0,9,0.1,1,3,0,20,200,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,0.268666667,0.2,163.4,7.146666667,2010,1,0.06549382694444444,0.004197530833333333,0.008518518333333334,0.05277777777777778,31.666666666666668,0.004197530833333333,0.008518518333333334,0.05277777777777778
0,0,0,0,0,1081,92,3,Catcott,3,340135.5,141851,rough pasture,0,9,0.1,1,3,0,20,200,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,0.268666667,0.2,163.4,7.146666667,2010,1,0.06549382694444444,0.004197530833333333,0.008518518333333334,0.05277777777777778,31.666666666666668,0.004197530833333333,0.008518518333333334,0.05277777777777778
0,0,0,0,0,1082,92,3,Catcott,4,340135.5,141851,rough pasture,0,9,0.1,1,3,0,20,200,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,0.268666667,0.2,163.4,7.146666667,2010,1,0.06549382694444444,0.004197530833333333,0.008518518333333334,0.05277777777777778,31.666666666666668,0.004197530833333333,0.008518518333333334,0.05277777777777778
0,0,0,0,0,1083,92,3,Catcott,5,340135.5,141851,rough pasture,0,9,0.1,1,3,0,20,200,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,0.268666667,0.2,163.4,7.146666667,2010,1,0.06549382694444444,0.004197530833333333,0.008518518333333334,0.05277777777777778,31.666666666666668,0.004197530833333333,0.008518518333333334,0.05277777777777778
1,0,1,0,0,1084,92,3,Catcott,6,340135.5,141851,rough pasture,0,9,0.1,1,3,0,20,200,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45,0.268666667,0.2,163.4,7.146666667,2010,1,0.06549382694444444,0.004197530833333333,0.008518518333333334,0.05277777777777778,31.666666666666668,0.004197530833333333,0.008518518333333334,0.05277777777777778
0,0,0,0,0,1085,92,4,Catcott,1,340180.5,141647,rough pasture,0,2.2,0.3,1,3,0,30,100,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37333333,0.469666667,0.356666667,174.2666667,7.03,2010,1,0.06629629527777778,0,0.04117283861111111,0.025123456666666665,48.333333333333336,0,0.04117283861111111,0.025123456666666665
0,0,0,0,0,1086,92,4,Catcott,2,340180.5,141647,rough pasture,0,2.2,0.3,1,3,0,50,100,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37333333,0.469666667,0.356666667,174.2666667,7.03,2010,1,0.06629629527777778,0,0.04117283861111111,0.025123456666666665,48.333333333333336,0,0.04117283861111111,0.025123456666666665
0,0,0,0,0,1087,92,4,Catcott,3,340180.5,141647,rough pasture,0,2.2,0.3,1,3,0,20,100,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37333333,0.469666667,0.356666667,174.2666667,7.03,2010,1,0.06629629527777778,0,0.04117283861111111,0.025123456666666665,48.333333333333336,0,0.04117283861111111,0.025123456666666665
0,0,0,0,0,1088,92,4,Catcott,4,340180.5,141647,rough pasture,0,2.2,0.3,1,3,0,40,100,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37333333,0.469666667,0.356666667,174.2666667,7.03,2010,1,0.06629629527777778,0,0.04117283861111111,0.025123456666666665,48.333333333333336,0,0.04117283861111111,0.025123456666666665
0,0,0,0,0,1089,92,4,Catcott,5,340180.5,141647,rough pasture,0,2.2,0.3,1,3,0,50,100,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37333333,0.469666667,0.356666667,174.2666667,7.03,2010,1,0.06629629527777778,0,0.04117283861111111,0.025123456666666665,48.333333333333336,0,0.04117283861111111,0.025123456666666665
0,0,0,0,0,1090,92,4,Catcott,6,340180.5,141647,rough pasture,0,2.2,0.3,1,3,0,20,100,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.37333333,0.469666667,0.356666667,174.2666667,7.03,2010,1,0.06629629527777778,0,0.04117283861111111,0.025123456666666665,48.333333333333336,0,0.04117283861111111,0.025123456666666665
0,0,0,0,0,1091,93,1,Mark,1,337498.5,147108,pasture,0,1.8,0.7,1,1,0.1,15,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0.709333333,0.543333333,157.8,7.356666667,2010,1,0.6694444444444445,0,0.6694444444444445,0,NaN,0,0.6694444444444445,0
0,0,0,0,0,1092,93,1,Mark,2,337498.5,147108,pasture,0,1.8,0.7,1,1,0.1,10,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0.709333333,0.543333333,157.8,7.356666667,2010,1,0.6694444444444445,0,0.6694444444444445,0,NaN,0,0.6694444444444445,0
0,0,0,0,0,1093,93,1,Mark,3,337498.5,147108,pasture,0,1.8,0.7,1,1,0.1,20,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0.709333333,0.543333333,157.8,7.356666667,2010,1,0.6694444444444445,0,0.6694444444444445,0,NaN,0,0.6694444444444445,0
0,0,0,0,0,1094,93,1,Mark,4,337498.5,147108,pasture,0,1.8,0.7,1,1,0.1,20,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0.709333333,0.543333333,157.8,7.356666667,2010,1,0.6694444444444445,0,0.6694444444444445,0,NaN,0,0.6694444444444445,0
0,0,0,0,0,1095,93,1,Mark,5,337498.5,147108,pasture,0,1.8,0.7,1,1,0.1,20,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0.709333333,0.543333333,157.8,7.356666667,2010,1,0.6694444444444445,0,0.6694444444444445,0,NaN,0,0.6694444444444445,0
0,0,0,0,0,1096,93,1,Mark,6,337498.5,147108,pasture,0,1.8,0.7,1,1,0.1,20,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,0.709333333,0.543333333,157.8,7.356666667,2010,1,0.6694444444444445,0,0.6694444444444445,0,NaN,0,0.6694444444444445,0
0,0,0,0,0,1097,93,2,Mark,1,337453,147158.5,pasture,0,1.5,0.55,1,1,0.25,10,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.54666667,1.074333333,0.866666667,174.6,7.51,2010,1,0.5847530863888889,0,0.5833333333333334,0.0014197530555555555,60,0,0.5833333333333334,0.0014197530555555555
0,0,0,0,0,1098,93,2,Mark,2,337453,147158.5,pasture,0,1.5,0.55,1,1,0.25,20,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.54666667,1.074333333,0.866666667,174.6,7.51,2010,1,0.5847530863888889,0,0.5833333333333334,0.0014197530555555555,60,0,0.5833333333333334,0.0014197530555555555
0,0,0,0,0,1099,93,2,Mark,3,337453,147158.5,pasture,0,1.5,0.55,1,1,0.25,5,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.54666667,1.074333333,0.866666667,174.6,7.51,2010,1,0.5847530863888889,0,0.5833333333333334,0.0014197530555555555,60,0,0.5833333333333334,0.0014197530555555555
